order_id,client_id,product_id,quantity,purchase_date
11454,3059,487,4,2024-02-02
11455,835,41,4,2024-01-19
11456,6453,37,3,2024-04-23
11457,6104,477,1,2024-01-10
11458,8652,471,4,2024-02-20
11459,1080,275,2,2024-05-24
11460,5590,106,5,2024-02-21
11461,7468,188,5,2024-03-13
11462,8519,499,5,2024-02-28
11463,6980,397,4,2024-02-13
11464,993,237,3,2024-06-07
11465,1115,13,3,2024-06-22
11466,4791,40,5,2024-01-22
11467,1827,12,1,2024-02-02
11468,3873,95,4,2024-03-20
11469,4258,328,4,2024-05-13
11470,3710,69,5,2024-05-23
11471,573,471,4,2024-02-29
11472,6221,59,3,2024-04-18
11473,5678,460,1,2024-04-05
11474,7621,264,1,2024-06-18
11475,7659,357,2,2024-03-20
11476,9624,496,5,2024-04-04
11477,2663,244,4,2024-03-01
11478,5928,38,4,2024-04-03
11479,3383,310,4,2024-03-13
11480,3043,194,1,2024-05-30
11481,2082,366,4,2024-04-26
11482,2710,221,3,2024-02-20
11483,202,145,5,2024-02-18
11484,7428,197,1,2024-04-26
11485,4344,414,1,2024-04-26
11486,5686,254,5,2024-06-25
11487,8105,208,4,2024-05-20
11488,4203,82,4,2024-04-04
11489,12,478,1,2024-01-28
11490,915,58,1,2024-05-17
11491,3701,137,4,2024-02-03
11492,4413,201,5,2024-04-15
11493,8271,368,5,2024-01-21
11494,3385,76,1,2024-04-15
11495,5548,107,5,2024-04-05
11496,1911,341,3,2024-02-23
11497,5576,364,1,2024-03-14
11498,8447,318,4,2024-05-17
11499,6897,129,5,2024-06-08
11500,1491,137,3,2024-04-18
11501,8770,422,4,2024-01-16
11502,5609,162,4,2024-01-31
11503,7814,256,1,2024-04-28
11504,7106,194,1,2024-01-23
11505,6850,22,3,2024-05-20
11506,8296,113,4,2024-03-27
11507,7283,125,1,2024-03-27
11508,5045,463,4,2024-06-03
11509,2300,89,3,2024-04-27
11510,588,30,1,2024-06-05
11511,3808,438,5,2024-04-05
11512,2977,244,2,2024-03-03
11513,1913,190,4,2024-04-29
11514,7957,203,4,2024-03-15
11515,2943,380,1,2024-06-05
11516,5065,113,1,2024-03-26
11517,8834,96,3,2024-02-26
11518,1338,195,3,2024-02-01
11519,8912,119,5,2024-01-08
11520,7623,223,1,2024-06-01
11521,4669,463,3,2024-02-15
11522,354,253,1,2024-05-25
11523,3017,6,4,2024-05-04
11524,7711,190,5,2024-02-22
11525,4858,164,4,2024-01-05
11526,8392,263,1,2024-06-04
11527,5516,452,3,2024-05-25
11528,243,157,3,2024-01-10
11529,9163,202,2,2024-06-11
11530,3447,169,1,2024-01-15
11531,2461,157,2,2024-06-11
11532,6210,169,2,2024-06-20
11533,9448,310,1,2024-01-10
11534,9594,139,1,2024-06-19
11535,1259,177,3,2024-01-13
11536,5872,11,2,2024-01-18
11537,5489,295,5,2024-06-17
11538,5464,27,3,2024-01-25
11539,9314,146,2,2024-03-24
11540,8172,296,5,2024-02-18
11541,98,40,1,2024-02-29
11542,8024,3,4,2024-01-08
11543,7903,149,2,2024-02-15
11544,1063,265,2,2024-04-11
11545,4719,163,2,2024-06-03
11546,2350,53,2,2024-06-01
11547,388,248,5,2024-04-03
11548,1663,494,1,2024-04-18
11549,3373,187,3,2024-03-18
11550,8216,474,5,2024-06-09
11551,3900,435,5,2024-03-01
11552,2804,270,3,2024-05-15
11553,6994,232,1,2024-01-26
11554,575,83,5,2024-01-11
11555,5887,444,2,2024-02-16
11556,8850,141,4,2024-02-15
11557,2285,494,2,2024-03-22
11558,579,292,1,2024-05-10
11559,4981,472,4,2024-02-13
11560,9012,50,2,2024-01-04
11561,8052,142,2,2024-02-22
11562,576,43,1,2024-06-23
11563,1946,123,2,2024-05-09
11564,2716,392,5,2024-02-03
11565,1434,376,2,2024-05-17
11566,5568,238,4,2024-06-29
11567,4153,393,3,2024-04-01
11568,9941,106,1,2024-05-06
11569,2965,331,3,2024-03-06
11570,1365,47,3,2024-01-31
11571,8780,66,1,2024-04-24
11572,9154,429,5,2024-01-19
11573,5216,35,2,2024-06-18
11574,8214,467,2,2024-01-18
11575,1322,397,5,2024-05-02
11576,8358,111,1,2024-02-22
11577,3984,135,5,2024-05-02
11578,7903,350,3,2024-06-27
11579,5338,56,1,2024-05-29
11580,3269,164,1,2024-04-26
11581,4053,309,1,2024-05-15
11582,2254,24,5,2024-01-02
11583,6538,424,4,2024-01-14
11584,5592,453,4,2024-03-06
11585,6246,215,2,2024-02-26
11586,3186,267,5,2024-05-11
11587,5751,395,4,2024-01-04
11588,9244,320,4,2024-01-27
11589,2969,499,1,2024-01-08
11590,8164,356,1,2024-05-02
11591,6762,155,1,2024-03-22
11592,81,264,5,2024-05-28
11593,5367,66,5,2024-01-18
11594,4605,19,2,2024-05-07
11595,5696,182,1,2024-02-08
11596,9503,224,5,2024-01-11
11597,8441,286,1,2024-05-18
11598,86,102,3,2024-06-16
11599,1326,150,2,2024-03-02
11600,3702,95,1,2024-05-09
11601,2708,81,2,2024-04-25
11602,3186,487,2,2024-05-14
11603,9090,414,5,2024-01-04
11604,1522,37,3,2024-03-17
11605,1335,68,3,2024-06-14
11606,7718,443,4,2024-01-01
11607,8578,230,4,2024-01-17
11608,4215,18,4,2024-04-25
11609,3142,330,1,2024-04-12
11610,840,179,3,2024-01-21
11611,7240,44,2,2024-04-24
11612,4759,474,1,2024-01-25
11613,5603,480,3,2024-01-11
11614,8300,347,1,2024-06-20
11615,8608,301,3,2024-02-06
11616,428,343,1,2024-03-15
11617,6814,344,4,2024-04-19
11618,8525,46,5,2024-02-10
11619,8869,292,4,2024-03-05
11620,9901,14,3,2024-02-06
11621,5120,49,1,2024-06-01
11622,7196,443,5,2024-02-07
11623,663,63,3,2024-03-04
11624,6790,124,5,2024-01-30
11625,9916,235,1,2024-05-14
11626,4712,329,1,2024-01-23
11627,4977,74,3,2024-05-03
11628,2518,358,5,2024-05-31
11629,8916,305,5,2024-02-28
11630,6737,325,1,2024-05-24
11631,44,370,3,2024-01-05
11632,3420,115,3,2024-02-04
11633,5716,106,2,2024-02-07
11634,4702,255,1,2024-01-28
11635,5147,441,2,2024-06-23
11636,8854,481,2,2024-01-17
11637,9351,247,5,2024-02-27
11638,3119,386,1,2024-05-08
11639,8615,79,2,2024-02-22
11640,2692,448,5,2024-02-18
11641,8351,435,5,2024-04-04
11642,6075,494,1,2024-01-28
11643,9813,341,5,2024-05-17
11644,950,484,5,2024-04-14
11645,7843,129,2,2024-01-03
11646,5300,416,3,2024-05-28
11647,3418,183,1,2024-06-28
11648,7228,260,1,2024-06-12
11649,990,144,1,2024-03-01
11650,4750,376,1,2024-06-03
11651,3469,401,5,2024-03-17
11652,4049,311,1,2024-06-02
11653,5431,408,3,2024-03-19
11654,523,191,3,2024-06-14
11655,4767,77,4,2024-03-07
11656,8333,181,2,2024-02-15
11657,5814,197,3,2024-03-25
11658,9810,129,4,2024-06-08
11659,5504,24,3,2024-06-10
11660,881,328,1,2024-06-16
11661,8298,471,4,2024-03-07
11662,558,460,3,2024-04-12
11663,688,491,3,2024-03-13
11664,1767,171,5,2024-05-31
11665,8363,384,1,2024-04-24
11666,1753,456,2,2024-05-20
11667,8753,180,2,2024-02-13
11668,6841,6,3,2024-05-10
11669,7626,454,3,2024-04-20
11670,7011,221,4,2024-04-14
11671,3688,297,5,2024-03-29
11672,4934,244,2,2024-03-04
11673,5251,424,1,2024-05-05
11674,528,446,4,2024-04-13
11675,6390,128,4,2024-05-04
11676,2516,352,1,2024-05-12
11677,5218,250,3,2024-05-10
11678,7029,15,5,2024-05-22
11679,9930,65,5,2024-03-04
11680,6214,291,4,2024-01-01
11681,6644,148,2,2024-02-15
11682,879,74,2,2024-03-08
11683,1314,277,3,2024-04-19
11684,7283,304,3,2024-05-12
11685,9387,118,2,2024-01-28
11686,1341,457,1,2024-01-13
11687,3062,34,4,2024-01-13
11688,1754,100,4,2024-06-15
11689,9022,292,3,2024-05-08
11690,3680,262,3,2024-01-27
11691,1295,267,3,2024-03-15
11692,6538,334,1,2024-04-29
11693,9167,466,5,2024-03-01
11694,5842,296,2,2024-04-04
11695,6956,214,2,2024-05-20
11696,1417,347,4,2024-05-03
11697,8864,181,4,2024-04-07
11698,559,193,4,2024-02-02
11699,4557,288,1,2024-03-04
11700,9664,134,5,2024-05-23
11701,7277,496,2,2024-05-07
11702,3884,391,1,2024-05-08
11703,1849,402,4,2024-03-20
11704,7025,14,3,2024-03-30
11705,5292,424,1,2024-05-14
11706,7785,168,4,2024-01-08
11707,7609,305,2,2024-06-09
11708,9385,438,5,2024-03-31
11709,6722,280,4,2024-06-05
11710,4408,242,2,2024-01-17
11711,4029,309,5,2024-02-01
11712,8102,86,1,2024-04-16
11713,3997,232,3,2024-01-18
11714,4569,450,2,2024-02-24
11715,1911,66,5,2024-03-20
11716,5398,307,1,2024-01-05
11717,2875,89,1,2024-02-14
11718,5363,301,2,2024-04-30
11719,25,239,4,2024-03-09
11720,8487,21,3,2024-04-01
11721,2934,91,2,2024-04-29
11722,5890,393,2,2024-02-29
11723,3799,65,2,2024-01-16
11724,1652,398,1,2024-04-13
11725,9554,444,3,2024-06-25
11726,7877,99,2,2024-06-04
11727,5807,103,3,2024-03-26
11728,839,349,3,2024-05-31
11729,9095,317,1,2024-02-05
11730,7283,316,4,2024-03-17
11731,5583,484,1,2024-03-16
11732,1291,35,5,2024-05-10
11733,7866,247,1,2024-04-26
11734,2507,380,4,2024-04-15
11735,7663,278,1,2024-06-03
11736,2876,396,2,2024-02-04
11737,9348,154,3,2024-02-23
11738,9827,396,1,2024-06-07
11739,1337,355,2,2024-05-01
11740,1453,338,4,2024-02-11
11741,3648,282,4,2024-05-15
11742,1195,349,3,2024-01-13
11743,4396,406,1,2024-03-25
11744,9422,165,1,2024-03-21
11745,8795,252,4,2024-01-12
11746,1106,30,2,2024-03-27
11747,6640,231,1,2024-04-17
11748,3185,385,4,2024-04-24
11749,1254,125,1,2024-01-09
11750,4748,425,3,2024-04-18
11751,118,163,2,2024-02-07
11752,600,303,4,2024-04-06
11753,3254,66,1,2024-01-17
11754,2273,161,1,2024-02-13
11755,7482,395,2,2024-04-23
11756,803,379,3,2024-06-14
11757,1246,86,1,2024-05-15
11758,2832,179,5,2024-05-09
11759,3099,223,3,2024-04-07
11760,7145,74,4,2024-01-04
11761,3804,411,1,2024-03-02
11762,890,235,3,2024-01-23
11763,5383,463,3,2024-05-23
11764,9028,331,4,2024-06-09
11765,8482,76,2,2024-05-28
11766,7161,227,1,2024-02-19
11767,5324,385,1,2024-02-07
11768,6882,264,3,2024-06-03
11769,4333,251,2,2024-05-20
11770,5568,125,2,2024-05-14
11771,1120,34,1,2024-06-10
11772,3168,345,3,2024-06-10
11773,1020,138,1,2024-05-12
11774,283,476,4,2024-04-23
11775,6983,155,5,2024-04-27
11776,2289,320,1,2024-06-13
11777,340,500,1,2024-04-29
11778,5400,65,2,2024-01-28
11779,8004,226,3,2024-03-24
11780,6854,390,3,2024-01-02
11781,8785,362,4,2024-03-05
11782,7087,175,2,2024-03-02
11783,9884,334,2,2024-01-09
11784,1803,293,1,2024-02-27
11785,1518,250,3,2024-06-19
11786,9322,422,2,2024-04-27
11787,7244,122,1,2024-03-10
11788,9133,293,2,2024-02-13
11789,7598,197,1,2024-06-25
11790,8731,11,2,2024-02-25
11791,6079,113,4,2024-05-07
11792,5258,328,4,2024-05-09
11793,9060,344,5,2024-04-16
11794,536,110,3,2024-02-09
11795,4075,52,1,2024-05-26
11796,6289,15,4,2024-05-15
11797,664,26,2,2024-06-18
11798,5429,125,1,2024-06-24
11799,9417,125,4,2024-04-16
11800,554,162,3,2024-03-18
11801,3101,227,5,2024-01-25
11802,1971,110,2,2024-01-14
11803,7838,447,4,2024-01-12
11804,2618,452,2,2024-06-26
11805,1855,474,5,2024-05-01
11806,1518,479,5,2024-06-09
11807,5557,402,5,2024-04-18
11808,4817,236,4,2024-04-04
11809,1583,127,2,2024-03-30
11810,3528,205,4,2024-01-26
11811,6179,300,5,2024-01-06
11812,8309,231,4,2024-04-16
11813,2400,13,1,2024-04-29
11814,9165,410,5,2024-05-05
11815,8300,10,2,2024-03-20
11816,2288,160,4,2024-01-12
11817,5012,100,1,2024-02-17
11818,8551,171,5,2024-01-31
11819,5518,307,4,2024-06-20
11820,5825,432,4,2024-06-27
11821,8342,374,2,2024-01-21
11822,1630,4,4,2024-04-01
11823,6183,88,1,2024-06-10
11824,3759,131,2,2024-01-21
11825,4281,367,3,2024-06-29
11826,4204,87,4,2024-05-02
11827,8655,212,2,2024-03-09
11828,7720,22,4,2024-02-14
11829,8317,106,1,2024-01-04
11830,9215,321,5,2024-05-22
11831,9792,19,4,2024-02-14
11832,135,62,2,2024-05-01
11833,7023,424,3,2024-05-13
11834,2891,482,5,2024-01-01
11835,9799,5,1,2024-05-10
11836,7537,336,3,2024-01-13
11837,113,222,4,2024-06-23
11838,5041,109,2,2024-03-10
11839,10000,38,2,2024-06-15
11840,3831,486,1,2024-02-18
11841,3720,361,5,2024-03-16
11842,7248,41,5,2024-05-08
11843,4246,400,5,2024-05-21
11844,7427,228,3,2024-01-07
11845,7378,115,3,2024-04-25
11846,683,243,4,2024-03-22
11847,2002,395,3,2024-02-18
11848,8862,389,1,2024-06-08
11849,3928,168,3,2024-01-18
11850,8759,298,4,2024-05-20
11851,5965,272,3,2024-01-14
11852,64,456,1,2024-01-02
11853,1266,459,4,2024-03-15
11854,692,259,2,2024-06-21
11855,8797,384,3,2024-03-02
11856,4907,191,3,2024-05-16
11857,3121,477,4,2024-03-04
11858,4563,356,1,2024-04-06
11859,5727,264,5,2024-05-14
11860,2690,213,1,2024-02-14
11861,9302,194,5,2024-03-21
11862,3713,421,4,2024-04-18
11863,3668,271,1,2024-06-26
11864,8990,478,5,2024-02-06
11865,1632,42,3,2024-03-31
11866,4084,299,4,2024-04-02
11867,1894,68,2,2024-04-29
11868,1186,353,2,2024-01-11
11869,7685,377,5,2024-02-12
11870,7541,347,1,2024-04-15
11871,5786,395,1,2024-04-03
11872,8209,20,4,2024-01-30
11873,75,497,5,2024-01-03
11874,459,304,4,2024-01-13
11875,4942,425,1,2024-02-02
11876,6767,48,5,2024-04-13
11877,2160,181,1,2024-01-25
11878,3982,430,1,2024-03-28
11879,5094,130,4,2024-02-09
11880,2206,169,2,2024-03-25
11881,1534,63,2,2024-02-23
11882,7046,35,3,2024-05-18
11883,1911,207,3,2024-03-10
11884,2404,394,5,2024-01-03
11885,8522,102,5,2024-03-22
11886,3378,398,4,2024-02-18
11887,4343,85,4,2024-01-28
11888,7294,422,2,2024-06-29
11889,6411,301,5,2024-02-24
11890,3799,41,2,2024-05-09
11891,7013,388,4,2024-06-17
11892,7594,376,5,2024-05-01
11893,9117,438,5,2024-02-18
11894,5751,462,4,2024-03-02
11895,4972,341,4,2024-01-24
11896,1021,442,5,2024-01-15
11897,7596,141,5,2024-05-23
11898,9247,37,4,2024-06-09
11899,9760,39,2,2024-01-22
11900,7694,323,2,2024-01-28
11901,7308,321,2,2024-02-13
11902,3160,377,3,2024-03-04
11903,1946,474,1,2024-05-28
11904,1832,357,4,2024-05-10
11905,8862,71,3,2024-03-05
11906,5383,292,5,2024-05-11
11907,5929,467,5,2024-02-29
11908,2953,112,1,2024-02-12
11909,863,185,1,2024-03-20
11910,4760,442,3,2024-06-21
11911,4210,475,4,2024-01-05
11912,8162,301,1,2024-05-15
11913,8740,321,1,2024-02-21
11914,2749,487,3,2024-03-05
11915,4504,246,3,2024-06-26
11916,4868,135,4,2024-01-29
11917,1309,280,5,2024-03-10
11918,9058,12,2,2024-06-23
11919,6892,38,4,2024-02-19
11920,8007,25,1,2024-03-04
11921,7154,295,2,2024-06-19
11922,2822,146,1,2024-03-22
11923,1131,490,5,2024-01-08
11924,9240,64,2,2024-01-28
11925,9967,419,2,2024-02-29
11926,3402,37,1,2024-01-29
11927,2074,322,5,2024-05-29
11928,1621,39,2,2024-02-06
11929,326,261,1,2024-03-03
11930,7111,308,5,2024-05-15
11931,5370,395,1,2024-02-17
11932,8894,284,4,2024-06-07
11933,6323,445,2,2024-03-05
11934,5366,298,3,2024-05-11
11935,8045,266,2,2024-04-01
11936,3715,176,2,2024-01-09
11937,3403,479,2,2024-01-06
11938,7243,335,3,2024-05-08
11939,9905,461,1,2024-04-03
11940,1790,36,5,2024-06-05
11941,7179,319,2,2024-01-02
11942,695,423,5,2024-05-11
11943,4070,331,4,2024-03-12
11944,8787,54,2,2024-03-03
11945,2011,317,5,2024-01-08
11946,3352,233,4,2024-04-03
11947,6751,479,4,2024-04-12
11948,2622,68,2,2024-06-19
11949,7565,31,2,2024-01-23
11950,1255,367,2,2024-05-29
11951,249,359,5,2024-01-24
11952,2858,138,2,2024-02-25
11953,8788,223,3,2024-03-17
11954,3337,361,2,2024-02-21
11955,5016,103,1,2024-05-09
11956,1235,300,4,2024-05-13
11957,633,391,5,2024-04-26
11958,6905,143,1,2024-04-08
11959,3696,197,5,2024-05-21
11960,3461,496,1,2024-04-21
11961,8722,160,4,2024-03-20
11962,6861,311,2,2024-06-04
11963,2442,129,4,2024-05-09
11964,7943,214,3,2024-02-21
11965,2312,92,2,2024-02-02
11966,3745,415,2,2024-03-31
11967,7084,282,3,2024-04-06
11968,6907,496,3,2024-01-18
11969,5613,421,2,2024-05-29
11970,4245,343,2,2024-05-09
11971,3759,309,4,2024-02-01
11972,6363,212,4,2024-06-08
11973,348,290,5,2024-03-19
11974,8545,142,5,2024-05-28
11975,2767,460,2,2024-06-04
11976,1071,343,3,2024-04-29
11977,1049,342,1,2024-05-11
11978,8007,21,5,2024-04-18
11979,6665,162,3,2024-01-17
11980,930,252,4,2024-03-14
11981,6609,451,2,2024-03-19
11982,5332,479,5,2024-01-15
11983,522,34,2,2024-05-18
11984,8588,41,4,2024-04-14
11985,5194,363,3,2024-03-25
11986,6226,160,3,2024-02-01
11987,1552,410,5,2024-03-18
11988,9840,475,1,2024-01-19
11989,3591,88,5,2024-01-19
11990,7313,92,2,2024-01-04
11991,1151,55,1,2024-03-11
11992,357,174,3,2024-05-25
11993,2119,376,3,2024-02-28
11994,1682,74,2,2024-03-01
11995,3146,322,1,2024-03-20
11996,1688,40,5,2024-01-10
11997,4684,294,4,2024-01-05
11998,1214,364,4,2024-04-11
11999,2223,325,1,2024-01-19
12000,9437,215,2,2024-01-26
12001,781,18,4,2024-03-03
12002,6905,444,3,2024-04-14
12003,4717,119,1,2024-01-14
12004,393,214,4,2024-05-12
12005,7489,321,2,2024-02-13
12006,2775,355,4,2024-03-26
12007,6209,254,1,2024-03-30
12008,5725,92,2,2024-01-12
12009,751,423,4,2024-03-25
12010,7534,72,2,2024-03-14
12011,4149,107,5,2024-06-24
12012,9787,65,1,2024-04-14
12013,3254,19,1,2024-01-05
12014,9692,165,1,2024-02-11
12015,6839,12,3,2024-05-27
12016,1673,395,4,2024-03-02
12017,940,348,5,2024-06-21
12018,7950,148,4,2024-03-28
12019,961,52,2,2024-06-07
12020,416,424,2,2024-06-18
12021,2320,287,2,2024-01-05
12022,2930,69,4,2024-02-23
12023,2296,462,5,2024-04-27
12024,3514,322,5,2024-01-05
12025,8196,28,1,2024-05-10
12026,711,57,1,2024-04-03
12027,2180,274,5,2024-04-12
12028,2540,91,3,2024-05-19
12029,3572,177,1,2024-02-07
12030,7451,465,3,2024-05-29
12031,4009,409,5,2024-05-19
12032,9993,8,4,2024-03-16
12033,4222,94,5,2024-03-09
12034,3179,121,2,2024-04-10
12035,5048,192,1,2024-02-01
12036,5699,383,5,2024-04-29
12037,5936,71,2,2024-06-13
12038,5014,106,2,2024-05-20
12039,401,421,4,2024-06-17
12040,2299,223,1,2024-06-06
12041,2761,106,5,2024-04-11
12042,8256,210,5,2024-05-19
12043,7530,365,2,2024-05-02
12044,6965,204,5,2024-03-07
12045,748,330,1,2024-03-06
12046,5796,256,5,2024-03-03
12047,9934,273,3,2024-05-13
12048,4243,161,4,2024-03-16
12049,1510,462,2,2024-06-05
12050,2896,427,4,2024-03-25
12051,3077,223,5,2024-06-02
12052,2442,178,3,2024-04-25
12053,8885,254,3,2024-03-16
12054,6042,60,2,2024-06-08
12055,8651,10,1,2024-06-27
12056,2167,216,1,2024-03-20
12057,18,432,1,2024-06-26
12058,8951,157,1,2024-06-11
12059,6975,90,3,2024-06-29
12060,6895,322,5,2024-02-05
12061,7579,405,5,2024-06-20
12062,6898,261,4,2024-04-13
12063,3862,132,2,2024-06-13
12064,5223,451,4,2024-04-10
12065,3645,443,4,2024-04-10
12066,309,130,3,2024-02-23
12067,417,228,2,2024-04-02
12068,1486,460,1,2024-01-02
12069,4753,454,1,2024-06-14
12070,5222,333,1,2024-03-18
12071,3532,173,1,2024-04-20
12072,56,175,2,2024-06-16
12073,984,254,5,2024-04-30
12074,9440,297,1,2024-04-04
12075,7134,421,5,2024-03-19
12076,7039,385,1,2024-03-22
12077,443,13,2,2024-01-03
12078,9618,209,4,2024-01-07
12079,6336,194,5,2024-04-24
12080,5784,144,4,2024-04-13
12081,2435,366,4,2024-03-24
12082,7020,232,4,2024-02-15
12083,602,415,1,2024-06-22
12084,2301,464,1,2024-06-02
12085,5769,481,1,2024-02-05
12086,4029,491,3,2024-01-06
12087,7489,85,1,2024-06-23
12088,1677,422,4,2024-05-16
12089,5454,143,5,2024-06-19
12090,3768,181,2,2024-03-24
12091,8553,155,1,2024-05-11
12092,7521,395,1,2024-03-21
12093,6278,111,5,2024-01-02
12094,6369,271,4,2024-05-25
12095,644,379,1,2024-01-25
12096,9417,358,1,2024-03-18
12097,8166,222,5,2024-02-12
12098,7334,370,3,2024-01-11
12099,4512,84,2,2024-01-29
12100,4047,408,5,2024-04-02
12101,6146,3,4,2024-06-19
12102,3678,295,2,2024-06-01
12103,7138,463,3,2024-01-15
12104,6696,157,3,2024-06-07
12105,4234,415,3,2024-04-18
12106,2105,64,1,2024-02-11
12107,5723,39,2,2024-01-02
12108,7375,5,4,2024-03-23
12109,1270,482,5,2024-03-14
12110,2314,93,1,2024-05-22
12111,5172,102,2,2024-04-03
12112,278,297,5,2024-05-02
12113,5544,397,2,2024-03-25
12114,6218,81,2,2024-04-12
12115,3453,497,1,2024-04-18
12116,9142,348,3,2024-03-07
12117,5320,306,4,2024-03-13
12118,1099,336,2,2024-03-23
12119,7255,218,4,2024-04-24
12120,8560,469,2,2024-06-19
12121,3153,325,5,2024-06-09
12122,4806,169,3,2024-03-14
12123,4836,15,1,2024-06-04
12124,1535,355,4,2024-02-24
12125,5746,452,3,2024-01-17
12126,1657,343,1,2024-01-10
12127,5982,90,2,2024-01-19
12128,1855,248,4,2024-02-10
12129,7308,372,2,2024-03-02
12130,4470,233,4,2024-05-02
12131,7019,160,4,2024-02-27
12132,9573,384,5,2024-06-28
12133,7825,417,1,2024-02-01
12134,9250,171,1,2024-02-13
12135,3015,335,3,2024-03-06
12136,2195,267,4,2024-02-17
12137,7541,354,2,2024-05-07
12138,7157,427,2,2024-06-02
12139,6409,337,4,2024-04-20
12140,6695,340,2,2024-03-11
12141,2643,31,2,2024-06-13
12142,9521,123,2,2024-02-12
12143,986,305,5,2024-04-13
12144,4138,349,4,2024-04-01
12145,9391,346,4,2024-02-12
12146,866,388,5,2024-03-08
12147,8240,324,4,2024-01-09
12148,8834,390,3,2024-05-12
12149,8604,390,1,2024-04-06
12150,5347,21,3,2024-02-18
12151,1983,96,1,2024-03-10
12152,7019,232,2,2024-04-15
12153,199,16,1,2024-04-24
12154,3013,80,1,2024-01-18
12155,4377,443,3,2024-05-21
12156,3375,347,4,2024-02-24
12157,6490,74,3,2024-06-19
12158,9145,446,2,2024-05-09
12159,796,26,3,2024-05-09
12160,8394,317,4,2024-06-06
12161,71,169,5,2024-03-29
12162,9424,4,4,2024-06-04
12163,6290,262,3,2024-04-09
12164,6086,390,4,2024-01-27
12165,4011,60,5,2024-04-15
12166,4576,304,3,2024-03-21
12167,6243,472,5,2024-06-17
12168,653,333,4,2024-04-14
12169,8389,385,3,2024-04-01
12170,1993,252,3,2024-04-26
12171,6551,256,4,2024-04-11
12172,1060,442,3,2024-03-29
12173,8359,343,2,2024-02-28
12174,6753,242,5,2024-05-29
12175,1250,252,3,2024-04-19
12176,6222,327,4,2024-05-09
12177,6131,453,2,2024-06-10
12178,2005,360,4,2024-01-29
12179,2613,34,1,2024-03-29
12180,2706,496,1,2024-03-12
12181,1864,274,1,2024-02-11
12182,7851,397,1,2024-05-08
12183,294,54,4,2024-04-28
12184,7644,488,3,2024-01-30
12185,7135,353,3,2024-03-20
12186,8298,227,1,2024-06-06
12187,1558,95,1,2024-04-29
12188,7623,491,3,2024-03-30
12189,5954,233,5,2024-03-08
12190,6608,255,5,2024-06-27
12191,2031,226,3,2024-04-27
12192,5785,228,5,2024-01-24
12193,8682,115,3,2024-04-08
12194,8188,372,3,2024-05-08
12195,5938,373,3,2024-02-28
12196,2365,351,3,2024-02-11
12197,2439,391,2,2024-04-23
12198,642,275,2,2024-03-12
12199,863,152,2,2024-01-14
12200,461,421,2,2024-01-25
12201,2921,271,1,2024-03-16
12202,4961,383,3,2024-03-27
12203,1619,380,3,2024-01-26
12204,1311,97,4,2024-06-03
12205,9138,80,1,2024-03-10
12206,951,286,4,2024-05-09
12207,6633,43,4,2024-02-02
12208,1813,368,2,2024-06-23
12209,4804,419,3,2024-02-16
12210,2982,276,1,2024-03-13
12211,194,49,5,2024-03-11
12212,3996,378,5,2024-04-20
12213,7102,27,2,2024-01-22
12214,8449,45,1,2024-03-20
12215,8248,418,5,2024-04-23
12216,1895,315,2,2024-03-21
12217,9017,417,1,2024-03-10
12218,5411,38,3,2024-06-24
12219,4213,198,5,2024-02-02
12220,9851,101,3,2024-05-16
12221,1422,280,4,2024-03-13
12222,3649,70,5,2024-02-06
12223,727,28,2,2024-05-13
12224,2483,23,3,2024-04-15
12225,869,458,2,2024-03-09
12226,1942,117,5,2024-05-10
12227,9044,469,1,2024-04-30
12228,7368,281,3,2024-02-16
12229,3729,298,2,2024-03-07
12230,9710,472,3,2024-03-20
12231,1535,75,3,2024-05-27
12232,9478,365,2,2024-06-06
12233,7253,288,5,2024-06-06
12234,9582,299,5,2024-04-15
12235,555,212,1,2024-04-08
12236,4192,450,5,2024-05-31
12237,5097,308,4,2024-05-20
12238,4098,8,1,2024-06-07
12239,4367,266,4,2024-05-01
12240,3306,419,3,2024-01-26
12241,3823,129,4,2024-01-07
12242,2154,295,5,2024-03-10
12243,5332,188,4,2024-04-01
12244,290,345,2,2024-06-05
12245,6660,196,3,2024-04-24
12246,4026,370,5,2024-03-31
12247,9173,103,3,2024-05-15
12248,6572,234,4,2024-03-30
12249,9247,257,5,2024-06-17
12250,7602,149,5,2024-02-17
12251,4089,498,5,2024-01-21
12252,2741,473,5,2024-05-27
12253,6220,308,2,2024-04-13
12254,9082,322,3,2024-03-04
12255,2677,480,4,2024-06-18
12256,115,130,5,2024-02-03
12257,7652,262,4,2024-02-13
12258,4939,140,5,2024-04-01
12259,7542,76,2,2024-02-21
12260,2098,487,3,2024-05-20
12261,3043,475,4,2024-05-08
12262,3049,413,2,2024-02-15
12263,363,211,4,2024-01-18
12264,3334,380,4,2024-01-03
12265,139,14,4,2024-02-23
12266,1192,12,1,2024-06-16
12267,3248,240,3,2024-06-01
12268,5452,66,2,2024-02-05
12269,1171,43,2,2024-04-29
12270,4029,328,1,2024-01-16
12271,5659,129,2,2024-04-26
12272,7140,159,1,2024-06-28
12273,4440,359,1,2024-06-24
12274,8474,180,2,2024-06-10
12275,3891,322,2,2024-03-28
12276,1447,140,4,2024-03-01
12277,9645,260,4,2024-05-20
12278,7858,201,1,2024-03-04
12279,9757,492,4,2024-05-23
12280,8124,70,3,2024-01-22
